,name,dataset,model,pooling,N,max_length,layer,anisotropy,inference_time,cased,no_stop
4,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,4,0.29416514091193674,0.05475179672241212,True,False
5,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,5,0.34446966913342475,0.05475179672241212,True,False
6,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,6,0.3859521758109331,0.05475179672241212,True,False
7,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,7,0.3632081875056029,0.05475179672241212,True,False
8,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,8,0.3504627954140305,0.05475179672241212,True,False
9,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,9,0.41668714064359663,0.05475179672241212,True,False
10,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,10,0.4835558595433832,0.05475179672241212,True,False
11,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,11,0.5477330220676958,0.05475179672241212,True,False
12,wiki1m_for_simcse|bert-base-cased|none|1000|32,wiki1m_for_simcse,bert-base-cased,none,1000,32,12,0.3920261267796159,0.05475179672241212,True,False
0,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,0,0.07672283676500956,0.062331235885620125,True,False
1,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,1,0.1648106008209288,0.062331235885620125,True,False
2,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,2,0.2365051351338625,0.062331235885620125,True,False
3,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,3,0.2427594692260027,0.062331235885620125,True,False
4,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,4,0.29192758215963843,0.062331235885620125,True,False
5,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,5,0.345981469810009,0.062331235885620125,True,False
6,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,6,0.3856729864180088,0.062331235885620125,True,False
7,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,7,0.3579160554483533,0.062331235885620125,True,False
8,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,8,0.3551659681648016,0.062331235885620125,True,False
9,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,9,0.4216831111386418,0.062331235885620125,True,False
10,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,10,0.4624649531841278,0.062331235885620125,True,False
11,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,11,0.5628432999514044,0.062331235885620125,True,False
12,wiki1m_for_simcse|bert-base-cased|none_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP,1000,32,12,0.3897858638120815,0.062331235885620125,True,False
0,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,0,0.08378001217509154,0.05451007962226869,True,False
1,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,1,0.15590189777314664,0.05451007962226869,True,False
2,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,2,0.21031763533875347,0.05451007962226869,True,False
3,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,3,0.22286016473174086,0.05451007962226869,True,False
4,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,4,0.2800488365441561,0.05451007962226869,True,False
5,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,5,0.33852225467562674,0.05451007962226869,True,False
6,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,6,0.37269033487141134,0.05451007962226869,True,False
7,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,7,0.35248215882480144,0.05451007962226869,True,False
8,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,8,0.3464039795026183,0.05451007962226869,True,False
9,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,9,0.401173828072846,0.05451007962226869,True,False
10,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,10,0.4664320428147912,0.05451007962226869,True,False
11,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,11,0.5717844349555671,0.05451007962226869,True,False
12,wiki1m_for_simcse|bert-base-cased|none_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_CLS,1000,32,12,0.4153141857124865,0.05451007962226869,True,False
0,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,0,0.07700376669716934,0.05820885229110718,True,False
1,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,1,0.16156149892136454,0.05820885229110718,True,False
2,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,2,0.2089799803867936,0.05820885229110718,True,False
3,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,3,0.2356011267006397,0.05820885229110718,True,False
4,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,4,0.2829974812343717,0.05820885229110718,True,False
5,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,5,0.3342295334637165,0.05820885229110718,True,False
6,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,6,0.3752712169587612,0.05820885229110718,True,False
7,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,7,0.3539719373062253,0.05820885229110718,True,False
8,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,8,0.35497392728924754,0.05820885229110718,True,False
9,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,9,0.4093314257785678,0.05820885229110718,True,False
10,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,10,0.4705251089930534,0.05820885229110718,True,False
11,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,11,0.556762651944533,0.05820885229110718,True,False
12,wiki1m_for_simcse|bert-base-cased|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,none_no_SEP_no_CLS,1000,32,12,0.4058753471970558,0.05820885229110718,True,False
0,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,0,0.5894601503908634,0.05626241397857666,True,False
1,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,1,0.7048265164494515,0.05626241397857666,True,False
2,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,2,0.7629017531871796,0.05626241397857666,True,False
3,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,3,0.7770734943151474,0.05626241397857666,True,False
4,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,4,0.8178910466432572,0.05626241397857666,True,False
5,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,5,0.8305907560586929,0.05626241397857666,True,False
6,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,6,0.8382450192570686,0.05626241397857666,True,False
7,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,7,0.829000305891037,0.05626241397857666,True,False
8,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,8,0.8157114455103874,0.05626241397857666,True,False
9,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,9,0.8401134036779404,0.05626241397857666,True,False
10,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,10,0.8489119150638579,0.05626241397857666,True,False
11,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,11,0.8892101534008979,0.05626241397857666,True,False
12,wiki1m_for_simcse|bert-base-cased|avg|1000|32,wiki1m_for_simcse,bert-base-cased,avg,1000,32,12,0.7461497049331665,0.05626241397857666,True,False
0,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,0,0.5893475622236729,0.05042594838142395,True,False
1,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,1,0.704729932487011,0.05042594838142395,True,False
2,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,2,0.762836917579174,0.05042594838142395,True,False
3,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,3,0.7770219598412513,0.05042594838142395,True,False
4,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,4,0.8178513876199722,0.05042594838142395,True,False
5,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,5,0.8305649891495704,0.05042594838142395,True,False
6,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,6,0.8382270337343216,0.05042594838142395,True,False
7,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,7,0.8289799590110779,0.05042594838142395,True,False
8,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,8,0.8156930411458015,0.05042594838142395,True,False
9,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,9,0.8400922284126282,0.05042594838142395,True,False
10,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,10,0.8488980634808541,0.05042594838142395,True,False
11,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,11,0.8892085468769073,0.05042594838142395,True,False
12,wiki1m_for_simcse|bert-base-cased|avg_no_SEP|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP,1000,32,12,0.7461462063193322,0.05042594838142395,True,False
0,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,0,0.5706530936956405,0.05482968664169312,True,False
1,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,1,0.6729500764608383,0.05482968664169312,True,False
2,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,2,0.7308124561011792,0.05482968664169312,True,False
3,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,3,0.7464451501369477,0.05482968664169312,True,False
4,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,4,0.7913753113448619,0.05482968664169312,True,False
5,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,5,0.8082585096955299,0.05482968664169312,True,False
6,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,6,0.8185354771316051,0.05482968664169312,True,False
7,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,7,0.8085626122951508,0.05482968664169312,True,False
8,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,8,0.7955029597282409,0.05482968664169312,True,False
9,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,9,0.8221242222785949,0.05482968664169312,True,False
10,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,10,0.8345567055940628,0.05482968664169312,True,False
11,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,11,0.8817800036668777,0.05482968664169312,True,False
12,wiki1m_for_simcse|bert-base-cased|avg_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_CLS,1000,32,12,0.7419852761924267,0.05482968664169312,True,False
0,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,0,0.5705706336647272,0.059410720586776725,True,False
1,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,1,0.6728576933443546,0.059410720586776725,True,False
2,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,2,0.7307477659583091,0.059410720586776725,True,False
3,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,3,0.7463922296166422,0.059410720586776725,True,False
4,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,4,0.7913339821100235,0.059410720586776725,True,False
5,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,5,0.8082314937412739,0.059410720586776725,True,False
6,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,6,0.8185164339542389,0.059410720586776725,True,False
7,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,7,0.8085412859916687,0.059410720586776725,True,False
8,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,8,0.7954834188222886,0.059410720586776725,True,False
9,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,9,0.8221011719703675,0.059410720586776725,True,False
10,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,10,0.8345414583683014,0.059410720586776725,True,False
11,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,11,0.8817783233523369,0.059410720586776725,True,False
12,wiki1m_for_simcse|bert-base-cased|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,bert-base-cased,avg_no_SEP_no_CLS,1000,32,12,0.7419747043550015,0.059410720586776725,True,False
0,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,0,0.28228464640676976,0.06380370950698852,True,False
1,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,1,0.3693563159108162,0.06380370950698852,True,False
2,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,2,0.4150351006388665,0.06380370950698852,True,False
3,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,3,0.4292666927278042,0.06380370950698852,True,False
4,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,4,0.4777171447575092,0.06380370950698852,True,False
5,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,5,0.546769161015749,0.06380370950698852,True,False
6,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,6,0.5814119844734669,0.06380370950698852,True,False
7,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,7,0.6022112559080124,0.06380370950698852,True,False
8,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,8,0.5958916161358356,0.06380370950698852,True,False
9,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,9,0.6250452613830566,0.06380370950698852,True,False
10,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,10,0.6665964192450047,0.06380370950698852,True,False
11,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,11,0.7477366671562194,0.06380370950698852,True,False
12,wiki1m_for_simcse|bert-base-cased|CLS|1000|32,wiki1m_for_simcse,bert-base-cased,CLS,1000,32,12,0.7788134009540081,0.06380370950698852,True,False
0,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,0,0.08395007327597108,0.04487276530265808,True,False
1,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,1,0.15065813758969307,0.04487276530265808,True,False
2,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,2,0.20251452515274287,0.04487276530265808,True,False
3,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,3,0.18837209800630808,0.04487276530265808,True,False
4,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,4,0.22280712927505367,0.04487276530265808,True,False
5,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,5,0.2334156903736293,0.04487276530265808,True,False
6,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,6,0.21967587361484767,0.04487276530265808,True,False
7,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,7,0.21760906460881232,0.04487276530265808,True,False
8,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,8,0.21899540708959106,0.04487276530265808,True,False
9,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,9,0.1948583586663008,0.04487276530265808,True,False
10,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,10,0.1957201350256801,0.04487276530265808,True,False
11,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,11,0.20253114664554606,0.04487276530265808,True,False
12,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none,1000,32,12,0.1622008319273591,0.04487276530265808,True,False
0,wiki1m_for_simcse|unsup-simcse-bert-base-uncased|none_no_SEP|1000|32,wiki1m_for_simcse,unsup-simcse-bert-base-uncased,none_no_SEP,1000,32,0,0.09040479503003007,0.049046079158782965,True,False
